src,dst,type
47818,1898,REL
47819,1619,REL
47820,9681,REL
47821,2780,REL
47822,1170,REL
47823,4490,REL
47824,8906,REL
47825,7880,REL
47826,816,REL
47827,5610,REL
47828,2545,REL
47829,5437,REL
47830,2464,REL
47831,1136,REL
47832,349,REL
47833,6257,REL
47834,6934,REL
47835,3703,REL
47836,6328,REL
47837,387,REL
47838,3526,REL
47839,5095,REL
47840,5483,REL
47841,8730,REL
47842,6372,REL
47843,9435,REL
47844,5835,REL
47845,1019,REL
47846,7505,REL
47847,8988,REL
47848,3920,REL
47849,7932,REL
47850,4600,REL
47851,3006,REL
47852,2761,REL
47853,9339,REL
47854,3496,REL
47855,2920,REL
47856,6209,REL
47857,2540,REL
47858,7106,REL
47859,5043,REL
47860,1628,REL
47861,7398,REL
47862,1384,REL
47863,1961,REL
47864,1025,REL
47865,8518,REL
47866,9133,REL
47867,8508,REL
47868,7026,REL
47869,5001,REL
47870,3197,REL
47871,159,REL
47872,3535,REL
47873,9712,REL
47874,663,REL
47875,5323,REL
47876,2709,REL
47877,8961,REL
47878,5407,REL
47879,5839,REL
47880,6991,REL
47881,1035,REL
47882,1098,REL
47883,226,REL
47884,1538,REL
47885,3910,REL
47886,828,REL
47887,3139,REL
47888,8336,REL
47889,2098,REL
47890,3293,REL
47891,6456,REL
47892,1354,REL
47893,9207,REL
47894,414,REL
47895,5874,REL
47896,3443,REL
47897,4844,REL
47898,3868,REL
47899,4307,REL
47900,1744,REL
47901,7417,REL
47902,7788,REL
47903,5494,REL
47904,986,REL
47905,5178,REL
47906,9734,REL
47907,9791,REL
47908,6588,REL
47909,4593,REL
47910,6757,REL
47911,673,REL
47912,7805,REL
47913,9343,REL
47914,6415,REL
47915,79,REL
47916,7214,REL
47917,2664,REL
47918,5181,REL
47919,379,REL
47920,1218,REL
47921,6499,REL
47922,7795,REL
47923,9425,REL
47924,7536,REL
47925,8466,REL
47926,9331,REL
47927,6644,REL
47928,374,REL
47929,7724,REL
47930,2645,REL
47931,6431,REL
47932,2117,REL
47933,2095,REL
47934,190,REL
47935,1807,REL
47936,8905,REL
47937,3066,REL
47938,5067,REL
47939,3994,REL
47940,1518,REL
47941,6075,REL
47942,5659,REL
47943,7307,REL
47944,4988,REL
47945,360,REL
47946,2341,REL
47947,9836,REL
47948,2234,REL
47949,6878,REL
47950,6820,REL
47951,8259,REL
47952,4061,REL
47953,1236,REL
47954,6667,REL
47955,9307,REL
47956,4174,REL
47957,9432,REL
47958,1992,REL
47959,2592,REL
47960,9952,REL
47961,4976,REL
47962,2666,REL
47963,9514,REL
47964,8471,REL
47965,4703,REL
47966,9165,REL
47967,9202,REL
47968,1738,REL
47969,5873,REL
47970,754,REL
47971,1803,REL
47972,7336,REL
47973,3097,REL
47974,4690,REL
47975,9393,REL
47976,5480,REL
47977,176,REL
47978,1485,REL
47979,8595,REL
47980,4020,REL
47981,3581,REL
47982,7582,REL
47983,8892,REL
47984,8996,REL
47985,2823,REL
47986,166,REL
47987,9530,REL
47988,5214,REL
47989,2049,REL
47990,8227,REL
47991,853,REL
47992,3545,REL
47993,4943,REL
47994,8675,REL
47995,210,REL
47996,4193,REL
47997,1009,REL
47998,2326,REL
47999,2264,REL
48000,7829,REL
48001,3625,REL
48002,1026,REL
48003,5047,REL
48004,8658,REL
48005,9400,REL
48006,798,REL
48007,2487,REL
48008,3011,REL
48009,5185,REL
48010,7061,REL
48011,1502,REL
48012,5223,REL
48013,6613,REL
48014,6983,REL
48015,7016,REL
48016,7077,REL
48017,9720,REL
48018,9896,REL
48019,686,REL
48020,3173,REL
48021,5766,REL
48022,8198,REL
48023,2191,REL
48024,2864,REL
48025,5646,REL
48026,6930,REL
48027,8911,REL
48028,5148,REL
48029,4040,REL
48030,2074,REL
48031,2540,REL
48032,1358,REL
48033,9399,REL
48034,3695,REL
48035,8790,REL
48036,575,REL
48037,9958,REL
48038,3733,REL
48039,2596,REL
48040,2553,REL
48041,9665,REL
48042,2389,REL
48043,7041,REL
48044,4942,REL
48045,1143,REL
48046,1538,REL
48047,9889,REL
48048,7553,REL
48049,529,REL
48050,7917,REL
48051,5550,REL
48052,2799,REL
48053,2335,REL
48054,8813,REL
48055,4749,REL
48056,7761,REL
48057,6642,REL
48058,4969,REL
48059,7012,REL
48060,8379,REL
48061,5188,REL
48062,1610,REL
48063,2679,REL
48064,7440,REL
48065,6542,REL
48066,2117,REL
48067,9804,REL
48068,6473,REL
48069,5822,REL
48070,8922,REL
48071,875,REL
48072,4041,REL
48073,6058,REL
48074,5599,REL
48075,7882,REL
48076,7343,REL
48077,3185,REL
48078,1578,REL
48079,1926,REL
48080,424,REL
48081,3812,REL
48082,2351,REL
48083,7422,REL
48084,3298,REL
48085,5852,REL
48086,7716,REL
48087,7089,REL
48088,9999,REL
48089,4882,REL
48090,7351,REL
48091,7802,REL
48092,8244,REL
48093,7392,REL
48094,1238,REL
48095,2917,REL
48096,2722,REL
48097,6505,REL
48098,2067,REL
48099,3687,REL
48100,9983,REL
48101,7589,REL
48102,2776,REL
48103,9366,REL
48104,9697,REL
48105,4975,REL
48106,429,REL
48107,6803,REL
48108,1232,REL
48109,8787,REL
48110,9876,REL
48111,9253,REL
48112,1889,REL
48113,1128,REL
48114,8991,REL
48115,8552,REL
48116,4108,REL
48117,2671,REL
48118,8570,REL
48119,2549,REL
48120,9854,REL
48121,6777,REL
48122,4311,REL
48123,1880,REL
48124,9723,REL
48125,5755,REL
48126,7672,REL
48127,2905,REL
48128,71,REL
48129,1409,REL
48130,0,REL
48131,4361,REL
48132,2231,REL
48133,7347,REL
48134,8305,REL
48135,3976,REL
48136,4838,REL
48137,4519,REL
48138,5967,REL
48139,5673,REL
48140,1757,REL
48141,8533,REL
48142,6031,REL
48143,851,REL
48144,1426,REL
48145,2907,REL
48146,3431,REL
48147,7264,REL
48148,9950,REL
48149,1737,REL
48150,297,REL
48151,6078,REL
48152,2490,REL
48153,6953,REL
48154,8111,REL
48155,2994,REL
48156,5711,REL
48157,7110,REL
48158,1651,REL
48159,4570,REL
48160,8,REL
48161,7796,REL
48162,8787,REL
48163,5841,REL
48164,532,REL
48165,3300,REL
48166,8410,REL
48167,1938,REL
48168,4564,REL
48169,3289,REL
48170,6696,REL
48171,2368,REL
48172,6777,REL
48173,3605,REL
48174,4943,REL
48175,4139,REL
48176,9533,REL
48177,6438,REL
48178,2264,REL
48179,7035,REL
48180,6094,REL
48181,3297,REL
48182,1165,REL
48183,3417,REL
48184,5330,REL
48185,7314,REL
48186,2574,REL
48187,1392,REL
48188,6625,REL
48189,9426,REL
48190,7713,REL
48191,5090,REL
48192,8947,REL
48193,507,REL
48194,8250,REL
48195,2697,REL
48196,6100,REL
48197,9730,REL
48198,5503,REL
48199,1714,REL
48200,4828,REL
48201,2864,REL
48202,3081,REL
48203,4556,REL
48204,1154,REL
48205,132,REL
48206,9867,REL
48207,8990,REL
48208,6961,REL
48209,789,REL
48210,4981,REL
48211,987,REL
48212,2447,REL
48213,8814,REL
48214,9869,REL
48215,5565,REL
48216,9375,REL
48217,1568,REL
48218,1131,REL
48219,9722,REL
48220,5913,REL
48221,7292,REL
48222,7237,REL
48223,3671,REL
48224,5573,REL
48225,6117,REL
48226,9983,REL
48227,8930,REL
48228,3115,REL
48229,1842,REL
48230,6435,REL
48231,9039,REL
48232,2779,REL
48233,3781,REL
48234,4387,REL
48235,9160,REL
48236,4671,REL
48237,3452,REL
48238,8812,REL
48239,3404,REL
48240,5904,REL
48241,5785,REL
48242,3792,REL
48243,4169,REL
48244,3959,REL
48245,6587,REL
48246,6230,REL
48247,1684,REL
48248,6898,REL
48249,2211,REL
48250,1292,REL
48251,4259,REL
48252,9836,REL
48253,7315,REL
48254,6865,REL
48255,7411,REL
48256,7107,REL
48257,8876,REL
48258,6324,REL
48259,5199,REL
48260,4474,REL
48261,1106,REL
48262,3704,REL
48263,5828,REL
48264,3182,REL
48265,43,REL
48266,7368,REL
48267,9172,REL
48268,3172,REL
48269,9520,REL
48270,8745,REL
48271,3662,REL
48272,2021,REL
48273,5674,REL
48274,5866,REL
48275,3834,REL
48276,8573,REL
48277,6662,REL
48278,9360,REL
48279,1013,REL
48280,7679,REL
48281,5763,REL
48282,7926,REL
48283,6249,REL
48284,7354,REL
48285,2669,REL
48286,3563,REL
48287,5037,REL
48288,1787,REL
48289,7817,REL
48290,1707,REL
48291,3016,REL
48292,7574,REL
48293,6201,REL
48294,8675,REL
48295,3015,REL
48296,7499,REL
48297,7578,REL
48298,8573,REL
48299,1396,REL
48300,4520,REL
48301,5688,REL
48302,4237,REL
48303,256,REL
48304,679,REL
48305,7184,REL
48306,9429,REL
48307,8124,REL
48308,2067,REL
48309,9826,REL
48310,6926,REL
48311,7538,REL
48312,427,REL
48313,7069,REL
48314,4501,REL
48315,603,REL
48316,5197,REL
48317,9887,REL
48318,2534,REL
48319,5079,REL
48320,5988,REL
48321,7794,REL
48322,8894,REL
48323,9087,REL
48324,7940,REL
48325,8067,REL
48326,8039,REL
48327,4003,REL
48328,4028,REL
48329,2298,REL
48330,6321,REL
48331,1719,REL
48332,9052,REL
48333,1133,REL
48334,2288,REL
48335,77,REL
48336,4810,REL
48337,4183,REL
48338,4981,REL
48339,5746,REL
48340,8693,REL
48341,1541,REL
48342,1305,REL
48343,2932,REL
48344,4570,REL
48345,9363,REL
48346,3758,REL
48347,8515,REL
48348,6719,REL
48349,1872,REL
48350,1181,REL
48351,5128,REL
48352,8437,REL
48353,1876,REL
48354,2585,REL
48355,2837,REL
48356,1690,REL
48357,6914,REL
48358,1536,REL
48359,1306,REL
48360,3460,REL
48361,153,REL
48362,9772,REL
48363,3608,REL
48364,5682,REL
48365,9019,REL
48366,1577,REL
48367,4063,REL
48368,8755,REL
48369,6607,REL
48370,730,REL
48371,3064,REL
48372,3141,REL
48373,1737,REL
48374,3531,REL
48375,7664,REL
48376,5085,REL
48377,6471,REL
48378,2329,REL
48379,7699,REL
48380,904,REL
48381,3040,REL
48382,2913,REL
48383,6274,REL
48384,9771,REL
48385,4165,REL
48386,9682,REL
48387,1765,REL
48388,1044,REL
48389,2569,REL
48390,8637,REL
48391,9974,REL
48392,4606,REL
48393,7163,REL
48394,8677,REL
48395,4063,REL
48396,1731,REL
48397,7185,REL
48398,7510,REL
48399,4507,REL
48400,9364,REL
48401,6076,REL
48402,802,REL
48403,891,REL
48404,6993,REL
48405,160,REL
48406,6847,REL
48407,919,REL
48408,6659,REL
48409,2026,REL
48410,438,REL
48411,7078,REL
48412,3191,REL
48413,1938,REL
48414,7299,REL
48415,5276,REL
48416,6810,REL
48417,3731,REL
48418,2768,REL
48419,4731,REL
48420,8354,REL
48421,8522,REL
48422,7249,REL
48423,8390,REL
48424,7775,REL
48425,2225,REL
48426,943,REL
48427,8895,REL
48428,7073,REL
48429,6782,REL
48430,6841,REL
48431,2040,REL
48432,1634,REL
48433,3878,REL
48434,2722,REL
48435,18,REL
48436,9303,REL
48437,2510,REL
48438,5224,REL
48439,6832,REL
48440,109,REL
48441,8373,REL
48442,3952,REL
48443,5983,REL
48444,3062,REL
48445,4007,REL
48446,8818,REL
48447,1221,REL
48448,1394,REL
48449,7726,REL
48450,1273,REL
48451,259,REL
48452,5996,REL
48453,1968,REL
48454,9449,REL
48455,8693,REL
48456,8454,REL
48457,963,REL
48458,4276,REL
48459,2096,REL
48460,6903,REL
48461,5654,REL
48462,2467,REL
48463,3224,REL
48464,3645,REL
48465,8044,REL
48466,1588,REL
48467,3072,REL
48468,7481,REL
48469,5521,REL
48470,38,REL
48471,8516,REL
48472,7322,REL
48473,5791,REL
48474,4078,REL
48475,931,REL
48476,8926,REL
48477,9646,REL
48478,7510,REL
48479,8035,REL
48480,363,REL
48481,4541,REL
48482,2044,REL
48483,4444,REL
48484,3456,REL
48485,2920,REL
48486,4876,REL
48487,2129,REL
48488,1282,REL
48489,9761,REL
48490,4430,REL
48491,4299,REL
48492,9751,REL
48493,5251,REL
48494,4745,REL
48495,3118,REL
48496,2587,REL
48497,5714,REL
48498,442,REL
48499,3594,REL
48500,1088,REL
48501,1249,REL
48502,8972,REL
48503,2764,REL
48504,6522,REL
48505,9688,REL
48506,3392,REL
48507,5543,REL
48508,5681,REL
48509,7910,REL
48510,3971,REL
48511,8512,REL
48512,4361,REL
48513,7561,REL
48514,4454,REL
48515,8652,REL
48516,7148,REL
48517,4665,REL
48518,2858,REL
48519,1295,REL
48520,6214,REL
48521,7179,REL
48522,7082,REL
48523,8775,REL
48524,5348,REL
48525,6991,REL
48526,8932,REL
48527,4831,REL
48528,4126,REL
48529,1621,REL
48530,3436,REL
48531,9021,REL
48532,5432,REL
48533,4551,REL
48534,3606,REL
48535,4337,REL
48536,410,REL
48537,1747,REL
48538,6176,REL
48539,971,REL
48540,5586,REL
48541,8336,REL
48542,6725,REL
48543,3394,REL
48544,9820,REL
48545,3711,REL
48546,2629,REL
48547,778,REL
48548,2018,REL
48549,6711,REL
48550,490,REL
48551,4430,REL
48552,5100,REL
48553,1879,REL
48554,8293,REL
48555,2812,REL
48556,7821,REL
48557,320,REL
48558,3042,REL
48559,2307,REL
48560,9167,REL
48561,4633,REL
48562,4366,REL
48563,6212,REL
48564,2645,REL
48565,1139,REL
48566,979,REL
48567,2960,REL
48568,3693,REL
48569,568,REL
48570,277,REL
48571,4204,REL
48572,4344,REL
48573,7248,REL
48574,1265,REL
48575,3884,REL
48576,1269,REL
48577,6601,REL
48578,4277,REL
48579,5113,REL
48580,2090,REL
48581,9147,REL
48582,3439,REL
48583,418,REL
48584,7600,REL
48585,9001,REL
48586,183,REL
48587,8823,REL
48588,1885,REL
48589,3210,REL
48590,8255,REL
48591,2423,REL
48592,3901,REL
48593,7747,REL
48594,5422,REL
48595,4747,REL
48596,7497,REL
48597,1986,REL
48598,255,REL
48599,2134,REL
48600,4595,REL
48601,666,REL
48602,2283,REL
48603,3450,REL
48604,7629,REL
48605,7070,REL
48606,2006,REL
48607,2415,REL
48608,6568,REL
48609,1208,REL
48610,2037,REL
48611,6293,REL
48612,5002,REL
48613,143,REL
48614,2444,REL
48615,9724,REL
48616,1572,REL
48617,491,REL
48618,3919,REL
48619,200,REL
48620,9608,REL
48621,1394,REL
48622,7998,REL
48623,701,REL
48624,7416,REL
48625,7468,REL
48626,2678,REL
48627,3971,REL
48628,5198,REL
48629,7897,REL
48630,5184,REL
48631,7270,REL
48632,1016,REL
48633,6965,REL
48634,7173,REL
48635,3604,REL
48636,5167,REL
48637,7217,REL
48638,7401,REL
48639,2051,REL
48640,6393,REL
48641,6390,REL
48642,2361,REL
48643,9945,REL
48644,278,REL
48645,1849,REL
48646,8052,REL
48647,1232,REL
48648,6009,REL
48649,5145,REL
48650,833,REL
48651,8390,REL
48652,4662,REL
48653,9669,REL
48654,6243,REL
48655,5878,REL
48656,810,REL
48657,8609,REL
48658,2352,REL
48659,1087,REL
48660,7567,REL
48661,7208,REL
48662,6844,REL
48663,3689,REL
48664,4598,REL
48665,6910,REL
48666,6806,REL
48667,9660,REL
48668,901,REL
48669,3967,REL
48670,2443,REL
48671,8460,REL
48672,6786,REL
48673,5004,REL
48674,155,REL
48675,7312,REL
48676,7373,REL
48677,6250,REL
48678,6899,REL
48679,8601,REL
48680,5524,REL
48681,5847,REL
48682,9424,REL
48683,645,REL
48684,4924,REL
48685,5107,REL
48686,7780,REL
48687,3588,REL
48688,7108,REL
48689,4553,REL
48690,4759,REL
48691,7912,REL
48692,2928,REL
48693,8693,REL
48694,400,REL
48695,9515,REL
48696,959,REL
48697,1366,REL
48698,5034,REL
48699,6179,REL
48700,4089,REL
48701,2217,REL
48702,1650,REL
48703,2419,REL
48704,125,REL
48705,8708,REL
48706,226,REL
48707,6367,REL
48708,7094,REL
48709,8227,REL
48710,8097,REL
48711,6940,REL
48712,5120,REL
48713,5427,REL
48714,1052,REL
48715,4273,REL
48716,4744,REL
48717,2385,REL
48718,5442,REL
48719,5241,REL
48720,9325,REL
48721,3010,REL
48722,4271,REL
48723,5227,REL
48724,4360,REL
48725,7931,REL
48726,9641,REL
48727,6003,REL
48728,3812,REL
48729,3556,REL
48730,1178,REL
48731,3896,REL
48732,7508,REL
48733,2163,REL
48734,7262,REL
48735,4217,REL
48736,6875,REL
48737,4116,REL
48738,7258,REL
48739,200,REL
48740,3277,REL
48741,3319,REL
48742,8233,REL
48743,6087,REL
48744,4521,REL
48745,7812,REL
48746,7452,REL
48747,5090,REL
48748,4155,REL
48749,2184,REL
48750,2304,REL
48751,7188,REL
48752,6735,REL
48753,8960,REL
48754,2483,REL
48755,1239,REL
48756,3479,REL
48757,8575,REL
48758,4265,REL
48759,8323,REL
48760,4152,REL
48761,9145,REL
48762,1994,REL
48763,5047,REL
48764,5298,REL
48765,3298,REL
48766,9985,REL
48767,4156,REL
48768,4928,REL
48769,6145,REL
48770,303,REL
48771,5534,REL
48772,4945,REL
48773,9559,REL
48774,5749,REL
48775,9662,REL
48776,8348,REL
48777,939,REL
48778,1644,REL
48779,9468,REL
48780,8469,REL
48781,6683,REL
48782,7093,REL
48783,8829,REL
48784,8975,REL
48785,3529,REL
48786,20,REL
48787,9917,REL
48788,7752,REL
48789,839,REL
48790,8196,REL
48791,1539,REL
48792,5363,REL
48793,2411,REL
48794,4551,REL
48795,3670,REL
48796,8697,REL
48797,6975,REL
48798,9324,REL
48799,9009,REL
48800,8284,REL
48801,7780,REL
48802,3370,REL
48803,4523,REL
48804,3654,REL
48805,4016,REL
48806,1300,REL
48807,2849,REL
48808,7920,REL
48809,4281,REL
48810,2728,REL
48811,1680,REL
48812,2677,REL
48813,5807,REL
48814,8584,REL
48815,3569,REL
48816,2183,REL
48817,7547,REL
48818,5838,REL
48819,5214,REL
48820,2833,REL
48821,3737,REL
48822,4829,REL
48823,1166,REL
48824,1246,REL
48825,7096,REL
48826,6049,REL
48827,5139,REL
48828,3705,REL
48829,8510,REL
48830,7925,REL
48831,8974,REL
48832,4852,REL
48833,2737,REL
48834,9123,REL
48835,1528,REL
48836,9467,REL
48837,8064,REL
48838,1011,REL
48839,5267,REL
48840,4977,REL
48841,7586,REL
48842,5260,REL
48843,9989,REL
48844,8659,REL
48845,7930,REL
48846,9891,REL
48847,1844,REL
48848,9214,REL
48849,8635,REL
48850,4732,REL
48851,6277,REL
48852,8832,REL
48853,9837,REL
48854,999,REL
48855,2964,REL
48856,2218,REL
48857,939,REL
48858,3709,REL
48859,3536,REL
48860,7058,REL
48861,3679,REL
48862,7714,REL
48863,5277,REL
48864,6273,REL
48865,5879,REL
48866,1759,REL
48867,9698,REL
48868,2021,REL
48869,6299,REL
48870,8296,REL
48871,2457,REL
48872,4010,REL
48873,441,REL
48874,376,REL
48875,7469,REL
48876,6531,REL
48877,4547,REL
48878,4852,REL
48879,958,REL
48880,2221,REL
48881,6690,REL
48882,8387,REL
48883,339,REL
48884,891,REL
48885,2905,REL
48886,7081,REL
48887,6736,REL
48888,2820,REL
48889,9104,REL
48890,9386,REL
48891,4089,REL
48892,5499,REL
48893,462,REL
48894,7904,REL
48895,1535,REL
48896,4254,REL
48897,4994,REL
48898,8778,REL
48899,6941,REL
48900,5568,REL
48901,9184,REL
48902,2858,REL
48903,8008,REL
48904,4280,REL
48905,442,REL
48906,6813,REL
48907,8144,REL
48908,8300,REL
48909,3512,REL
48910,2952,REL
48911,7406,REL
48912,7101,REL
48913,3672,REL
48914,9690,REL
48915,645,REL
48916,5652,REL
48917,2952,REL
48918,9197,REL
48919,5444,REL
48920,9530,REL
48921,1520,REL
48922,7405,REL
48923,4860,REL
48924,1248,REL
48925,5120,REL
48926,9260,REL
48927,5073,REL
48928,8820,REL
48929,5346,REL
48930,1329,REL
48931,9226,REL
48932,1784,REL
48933,784,REL
48934,9046,REL
48935,9223,REL
48936,7069,REL
48937,5866,REL
48938,3252,REL
48939,2908,REL
48940,7765,REL
48941,8647,REL
48942,179,REL
48943,8825,REL
48944,3588,REL
48945,8388,REL
48946,7801,REL
48947,4053,REL
48948,7048,REL
48949,4839,REL
48950,3289,REL
48951,2219,REL
48952,8016,REL
48953,8005,REL
48954,5698,REL
48955,9649,REL
48956,3045,REL
48957,3137,REL
48958,5693,REL
48959,8990,REL
48960,3098,REL
48961,9248,REL
48962,1909,REL
48963,3404,REL
48964,4506,REL
48965,5018,REL
48966,6967,REL
48967,8498,REL
48968,1834,REL
48969,5365,REL
48970,4583,REL
48971,8024,REL
48972,8329,REL
48973,9497,REL
48974,6059,REL
48975,4579,REL
48976,2422,REL
48977,531,REL
48978,5514,REL
48979,1018,REL
48980,3711,REL
48981,7486,REL
48982,8386,REL
48983,4143,REL
48984,5209,REL
48985,3868,REL
48986,8745,REL
48987,1291,REL
48988,2441,REL
48989,6254,REL
48990,6516,REL
48991,1427,REL
48992,8637,REL
48993,7306,REL
48994,898,REL
48995,2469,REL
48996,143,REL
48997,1170,REL
48998,8752,REL
48999,389,REL
49000,6987,REL
49001,5629,REL
49002,3135,REL
49003,9546,REL
49004,7411,REL
49005,3571,REL
49006,453,REL
49007,5864,REL
49008,5732,REL
49009,8760,REL
49010,5727,REL
49011,4960,REL
49012,5762,REL
49013,7278,REL
49014,925,REL
49015,5836,REL
49016,3276,REL
49017,2793,REL
49018,8322,REL
49019,5551,REL
49020,2737,REL
49021,2301,REL
49022,8187,REL
49023,9204,REL
49024,8935,REL
49025,2553,REL
49026,166,REL
49027,7116,REL
49028,1263,REL
49029,8516,REL
49030,2978,REL
49031,3474,REL
49032,8301,REL
49033,2171,REL
49034,4402,REL
49035,9504,REL
49036,9258,REL
49037,3567,REL
49038,4291,REL
49039,4709,REL
49040,7833,REL
49041,1033,REL
49042,4896,REL
49043,1090,REL
49044,3193,REL
49045,1340,REL
49046,3569,REL
49047,9922,REL
49048,6034,REL
49049,5592,REL
49050,4834,REL
49051,134,REL
49052,718,REL
49053,3834,REL
49054,2930,REL
49055,4839,REL
49056,6313,REL
49057,9735,REL
49058,9090,REL
49059,7764,REL
49060,9590,REL
49061,3956,REL
49062,8343,REL
49063,2038,REL
49064,8356,REL
49065,9978,REL
49066,5513,REL
49067,8344,REL
49068,5117,REL
49069,3871,REL
49070,2697,REL
49071,7542,REL
49072,6488,REL
49073,8817,REL
49074,8102,REL
49075,6003,REL
49076,5267,REL
49077,515,REL
49078,4100,REL
49079,600,REL
49080,5030,REL
49081,4280,REL
49082,785,REL
49083,8801,REL
49084,2190,REL
49085,364,REL
49086,3535,REL
49087,698,REL
49088,6802,REL
49089,2277,REL
49090,6878,REL
49091,951,REL
49092,3414,REL
49093,8967,REL
49094,9544,REL
49095,1033,REL
49096,8419,REL
49097,6761,REL
49098,5317,REL
49099,1581,REL
49100,1403,REL
49101,3768,REL
49102,7857,REL
49103,306,REL
49104,58,REL
49105,8467,REL
49106,987,REL
49107,7146,REL
49108,3153,REL
49109,2347,REL
49110,6984,REL
49111,4385,REL
49112,3250,REL
49113,1678,REL
49114,2722,REL
49115,5026,REL
49116,5499,REL
49117,2793,REL
49118,8209,REL
49119,3312,REL
49120,93,REL
49121,3988,REL
49122,3278,REL
49123,4553,REL
49124,9972,REL
49125,9482,REL
49126,5876,REL
49127,4419,REL
49128,4871,REL
49129,2975,REL
49130,6480,REL
49131,702,REL
49132,1576,REL
49133,1672,REL
49134,1477,REL
49135,4745,REL
49136,1793,REL
49137,5818,REL
49138,4278,REL
49139,6323,REL
49140,8098,REL
49141,627,REL
49142,7749,REL
49143,4420,REL
49144,7058,REL
49145,330,REL
49146,365,REL
49147,7769,REL
49148,5290,REL
49149,3347,REL
49150,2661,REL
49151,9581,REL
49152,2870,REL
49153,9217,REL
49154,8754,REL
49155,5796,REL
49156,5440,REL
49157,9795,REL
49158,8797,REL
49159,1232,REL
49160,3017,REL
49161,889,REL
49162,9141,REL
49163,6398,REL
49164,3957,REL
49165,5955,REL
49166,2545,REL
49167,3140,REL
49168,1480,REL
49169,2446,REL
49170,2147,REL
49171,5563,REL
49172,6967,REL
49173,899,REL
49174,3469,REL
49175,6020,REL
49176,7189,REL
49177,4671,REL
49178,2649,REL
49179,6616,REL
49180,6901,REL
49181,2164,REL
49182,4216,REL
49183,2913,REL
49184,1566,REL
49185,5461,REL
49186,9495,REL
49187,4821,REL
49188,8098,REL
49189,530,REL
49190,7592,REL
49191,9982,REL
49192,9715,REL
49193,1897,REL
49194,3608,REL
49195,748,REL
49196,3123,REL
49197,9731,REL
49198,2338,REL
49199,5711,REL
49200,1898,REL
49201,6486,REL
49202,1371,REL
49203,968,REL
49204,2925,REL
49205,3744,REL
49206,2290,REL
49207,7487,REL
49208,9601,REL
49209,8324,REL
49210,206,REL
49211,904,REL
49212,127,REL
49213,2289,REL
49214,5538,REL
49215,6140,REL
49216,6249,REL
49217,983,REL
49218,4551,REL
49219,4368,REL
49220,8127,REL
49221,7618,REL
49222,5740,REL
49223,1377,REL
49224,2942,REL
49225,3804,REL
49226,1680,REL
49227,9857,REL
49228,3498,REL
49229,7507,REL
49230,6290,REL
49231,4336,REL
49232,1725,REL
49233,4725,REL
49234,5504,REL
49235,4683,REL
49236,4934,REL
49237,5653,REL
49238,236,REL
49239,7238,REL
49240,1677,REL
49241,5658,REL
49242,3558,REL
49243,5481,REL
49244,8925,REL
49245,980,REL
49246,1054,REL
49247,6484,REL
49248,6269,REL
49249,7924,REL
49250,9950,REL
49251,6709,REL
49252,3463,REL
49253,2953,REL
49254,8886,REL
49255,5351,REL
49256,8297,REL
49257,2691,REL
49258,1871,REL
49259,9462,REL
49260,629,REL
49261,5653,REL
49262,9951,REL
49263,1397,REL
49264,8473,REL
49265,7656,REL
49266,6584,REL
49267,1563,REL
